validScientificName
Luzula lutea (All.) DC. lutea
Luzula multiflora (Ehrh.) Lej.
Luzula nivea (L.) DC.
Luzula pilosa (L.) Willd.
Luzula spicata (L.) DC. mutabilis Chrtek & Kriša
Luzula sudetica (Willd.) Schult.
Luzula sylvatica (Huds.) Gaudin sylvatica
Lychnophora rupestris Semir & Leitão
Lycium barbarum L.
Lycopodiella inundata (L.) Holub
Lycopodium annotinum L.
Lycopodium clavatum L.
Lycopus americanus Muhl. ex W.P.C. Barton
Lycopus europaeus L.
Lysimachia nummularia L.
Lysimachia thyrsiflora L.
Lysimachia vulgaris L.
Lythrum hyssopifolia L.
Lythrum salicaria L.
Macaranga lowii King ex Hook. f.
Machaeranthera canescens (Pursh) A. Gray
Machaeranthera gracilis (Nutt.) Shinners
Machaerium hirtum (Vell.) Stellfeld
Machaerium kegelii Meisn.
Machaerium seemanni Benth. ex Seem.
Maclura tinctoria (L.) D. Don ex Steud.
Macrocnemum roseum (Ruiz & Pav.) Wedd.
Madhuca malaccensis (C.B. Clarke) H.J. Lam
Mahonia aquifolium (Pursh) Nutt.
Maianthemum bifolium (L.) Schmidt
Maianthemum canadense Desf.
Mallotus penangensis Müll. Arg.
Malpighia romeroana Cuatrec.
Malus sylvestris Mill.
Malva alcea L.
Malva neglecta Wallr.
Malva pusilla Sm.
Malva sylvestris L.
Malva verticillata L.
Manilkara bidentata (A. DC.) A. Chev.
Manilkara salzmannii (A. DC.) H.J. Lam
Maquira guianensis Aubl.
Maranta noctiflora Regel & Körn.
Maranthes panamensis (Standl.) Prance & F. White
Marcetia acerosa DC.
Marcetia taxifolia (A. St.-Hil.) DC.
Margaritaria nobilis L. f.
Marila laxiflora Rusby
Maripa panamensis Hemsl.
Marrubium vulgare L.
Marsilea quadrifolia L.
Martinella obovata (Kunth) Bureau & K. Schum.
Mascagnia hiraea (Gaertn.) Fawc. & Rendle
Matricaria caucasica (Willd.) Poir.
Matricaria chamomilla L.
Matricaria matricarioides (Less.) Porter ex Britton
Matteuccia struthiopteris (L.) Tod.
Matthiola incana (L.) W.T. Aiton
Maytenus erythroxylon Reissek
Maytenus schippii Lundell
Maytenus vitis-idaea Griseb.
Mecardonia acuminata (Walter) Small
Medicago arabica (L.) Huds.
Medicago littoralis Rohde
Medicago lupulina L.
Medicago marina L.
Medicago minima (L.) Bartal.
Medicago polymorpha L.
Medicago sativa L.
Meiogyne monosperma (Hook. f. & Thomson) Heusden
Melampyrum arvense L.
Melampyrum cristatum L.
Melampyrum nemorosum L.
Melampyrum pratense L.
Melampyrum sylvaticum L.
Melica ciliata L. ciliata
Melica nutans L.
Melica uniflora Retz
Melilotus albus Medik.
Melinis minutiflora P. Beauv.
Melinis repens (Willd.) Zizka
Melittis melissophyllum L.
Memecylon minutiflorum Miq.
Mendoncia gracilis Turrill
Mentha aquatica L.
Mentha arvensis L.
Mentha badensis C.C. Gmel.
Mentha longifolia (L.) Huds.
Mentha pulegium L.
Mentha suaveolens Ehrh.
Menyanthes trifoliata L.
Mercurialis annua L.
Mercurialis perennis L.
Mesosetum exaratum (Trin.) Chase
Mesosetum loliiforme (Hochst.) Chase
Mespilus germanica L.
Mesua 'cornerii'
Mesua ferrea L.
Miconia affinis DC.
Miconia albicans (Sw.) Steud.
Miconia argentea (Sw.) DC.
Miconia dorsiloba Gleason
Miconia elata (Sw.) DC.
Miconia hondurensis Donn. Sm.
Miconia impetiolaris (Sw.) D. Don ex DC.
Miconia minutiflora (Bonpl.) DC.
Miconia nervosa (Sm.) Triana
Miconia prasina (Sw.) DC.
Microcos lanceolata (Miq.) Burret
Microdesmis casearifolia Planch.
Micropyrum tenellum (L.) Link
Milium effusum L.
Mimulus guttatus Fisch. ex DC.
Mimulus ringens L.
Minaria ditassoides (Silveira) T.U.P. Konno & Rapini
Minuartia aizoides Bornm.
Minuartia circassica (Albov) Woronow ex Grossh.
Minuartia hybrida (Vill.) Schischk.
Minuartia recurva (All.) Schinz & Thell
Minuartia verna (L.) Hiern
Mirabilis decipiens (Standl.) Standl.
Misopates orontium (L.) Raf.
Mitella diphylla L.
Moehringia ciliata (Scop.) Dalla Torre
Moehringia trinervia (L.) Clairv.
Molinia caerulea (L.) Moench caerulea
Molopospermum peloponnesiacum (L.) W. D. J. Koch bauhinii I. Ullmann
Monarda fistulosa L.
Monarda punctata L.
Moneses uniflora (L.) A. Gray
Monocarpia marginalis (Scheff.) J. Sinclair
Montia fontana L.
Morus alba L.
Mosannona garwoodii Chatrou & Welzenis
Mouriri myrtilloides (Sw.) Poir.
Muhlenbergia minutissima (Steud.) Swallen
Muhlenbergia montana (Nutt.) Hitchc.
Muhlenbergia ramulosa (Kunth) Swallen
Muhlenbergia rigens (Benth.) Hitchc.
Muhlenbergia schreberi J. F. Gmel.
Muhlenbergia wrightii Vasey ex J.M. Coult.
Munroa squarrosa (Nutt.) Torr.
Muscari botryoides (L.) Mill.
Myagrum perfoliatum L.
Mycelis muralis (L.) Dumort.
Myosotis alpestris F.W. Schmidt
Myosotis arvensis (L.) Hill arvensis
Myosotis discolor Pers. ex Murray
Myosotis laxa Lehm.
Myosotis rehsteineri Wartm.
Myosotis scorpioides L.
Myosotis stricta Link ex Roem. & Schult.
Myosotis sylvatica Hoffm. sylvatica
Myosoton aquaticum (L.) Moench
Myosurus minimus L.
Myrcia gatunensis Standl.
Myrcia guianensis (Aubl.) DC.
Myrcia multiflora (Lam.) DC.
Myrcia sylvatica (G. Mey.) DC.
Myrcia tomentosa (Aubl.) DC.
Myrica gale L.
Myricaria germanica (L.) Desv.
Myriophyllum alterniflorum DC.
Myriophyllum aquaticum (Velloso) Verdc.
Myriophyllum spicatum L.
Myrospermum frutescens Jacq.
Myrsine guianensis (Aubl.) Kuntze
Najas marina L. marina
Najas minor All.
Nama dichotoma (Ruiz & Pav.) Choisy
Nardus stricta L.
Nasturtium officinale R. Br. officinale
Nectandra cissiflora Nees
Nectandra lineata (Kunth) Rohwer
Nectandra purpurea (Ruiz & Pav.) Mez
Neea amplifolia Donn. Sm.
Nelumbo nucifera Gaertn.
Neobalanocarpus heimii (King) P.S. Ashton
Neoscortechinia kingii (Hook. f.) Pax & K. Hoffm.
"Neotinea tridentata (Scop.) R.M. Bateman, Pridgeon & M.W. Chase"
"Neotinea ustulata R.M.Bateman, Pridgeon & M.W.Chase"
Nepeta cataria L.
Nephelium costatum Hiern
Neptunia lutea (Leavenw.) Benth.
Nerium oleander L.
Nicandra physalodes (L.) Gaertn.
Nicotiana rustica L.
Nigella arvensis L.
Nigella damascena L.
Noccaea montana (L.) F.K. Mey.
Nonea pulla (L.) DC.
Nuphar lutea (L.) Sm.
Nymphaea marliacea Wildsmith
Nymphaea odorata Aiton
Nymphoides peltata (S. G. Gmel.) Kuntze
Ochanostachys amentacea Mast.
Ochroma pyramidale (Cav. ex Lam.) Urb.
Ocotea canaliculata (Rich.) Mez
Ocotea cernua (Nees) Mez
Ocotea indecora (Schott) Mez
Ocotea ira Mez & Pittier
Ocotea notata (Nees & Mart.) Mez
Ocotea oblonga (Meisn.) Mez
Ocotea puberula (Rich.) Nees
Ocotea whitei Woodson
Odontites luteus (L.) Clairv.
Odontites verna Dumort.
Oenanthe aquatica (L.) Poir.
Oenanthe fistulosa L.
Oenanthe lachenalii Gmel.
Oenocarpus mapora H. Karst.
Oenothera ammophila Focke
Oenothera biennis L.
Oenothera erythrosepala (Borbás) Borbás
Oenothera glazioviana Micheli
Oenothera parviflora L.
Oenothera perennis L.
Oenothera pubescens Willd. ex Spreng.
Oenothera rosea L'Hér. ex Aiton
Oenothera stucchii Soldano
Omalotheca norvegica (Gunnerus) Sch. Bip. & F.W. Schultz
Omalotheca supina (L.) DC.
Omphalea diandra L.
Omphalodes verna Moench
Onobrychis viciifolia Scop.
Onoclea sensibilis L.
Ononis repens L.
Ononis spinosa L. spinosa
Ononis variegata L.
Onopordum acanthium L.
Ophrys benacensis (Reisigl) P. Delforge 
Ophrys fuciflora Moench
Ophrys sphegodes Mill.
Orchis mascula L.
Orchis militaris L.
Orchis morio L.
Orchis purpurea Huds.
Orchis simia Vill.
Orchis ustulata L.
Oreochloa disticha (Wulfen) Link
Origanum vulgare L. vulgare
Orlaya grandiflora Hoffm.
Ormosia amazonica Ducke
Ormosia coccinea (Aubl.) Jacks.
Ormosia macrocalyx Ducke
Ornithogalum umbellatum L.
Ornithopus perpusillus L.
Orthilia secunda (L.) House
Oryza sativa L.
Osmunda regalis L.
Ostrya carpinifolia Scop.
Ostrya virginiana (Mill.) K. Koch
Osyris alba L.
Otanthus maritimus (L.) Hoffmanns. & Link
Ouratea hexasperma (A. St.-Hil.) Baill.
Ouratea lucens (Kunth) Engl.
Oxalis acetosella L.
Oxalis alpina (Rose) Rose ex R. Knuth
Oxalis corniculata L.
Oxalis stricta L.
Oxyria digyna (L.) Hill
Oxytropis campestris (L.) DC.
Oxytropis kubanensis Leskov
Oxytropis lambertii Pursh
Pachira quinata (Jacq.) W.S. Alverson
Pachira sessilis Benth.
Packera multilobata (Torr. & A. Gray) W.A. Weber & Á. Löve
Paeonia officinalis L. officinalis
Paepalanthus geniculatus Kunth
Paepalanthus nigrescens Silveira
Palicourea guianensis Aubl.
Panicum capillare L.
Panicum cyanescens Nees
Panicum dichotomiflorum Michx.
Panicum flexile (Gatt.) Scribn.
Panicum gattingeri Nash
Panicum lindheimeri Nash
Panicum virgatum L.
Papaver apulum Ten.
Papaver rhaeticum Leresche
Papaver rhoeas L. rhoeas
Papaver somniferum L.
Paragonia pyramidata (Rich.) Bureau
Parapholis strigosa (Dumort.) C.E. Hubb.
Parietaria judaica L.
Parietaria officinalis L.
Paris quadrifolia L.
Parnassia palustris L. palustris
Paropsia vareciformis Mast.
Parthenocissus inserta (A. Kern.) Fritsch
Parthenocissus quinquefolia (L.) Planch.
Parthenocissus tricuspidata (Siebold & Zucc.) Planch.
Pascopyrum smithii (Rydb.) Barkworth & D.R. Dewey
Paspalum dilatatum Poir.
Paspalum erianthum Nees ex Trin.
Paspalum floridanum Michx.
Paspalum pectinatum Nees ex Trin.
Passiflora vitifolia Kunth
Pastinaca sativa L. sylvestris (Mill.) Rouy & E. G. Cam.
Paullinia baileyi Standl.
Paullinia fibrigera Radlk.
Paullinia rugosa Benth. ex Radlk.
Paullinia turbacensis Kunth
Paulownia tomentosa (Thunb.) Steud.
Payena lucida A. DC.
Pedicularis caucasica M. Bieb.
Pedicularis comosa L.
Pedicularis condensata M. Bieb.
Pedicularis gyroflexa Vill.
Pedicularis kerneri Dalla Torre
Pedicularis lapponica L.
Pedicularis nordmanniana Bunge
Pedicularis oederi Vahl
Pedicularis palustris L.
Pedicularis rostratocapitata Crantz
Pedicularis verticillata L.
Pellaea cymbiformis J. Prado
Pennisetum ciliare (L.) Link
Pennisetum mezianum Leeke
Penstemon barbatus (Cav.) Roth
Penstemon linarioides A. Gray
Penstemon virgatus A. Gray
Pentaglottis sempervirens Tausch
Pentagonia macrophylla Benth.
Pentaspadon motleyi Hook. f.
Penthorum sedoides L.
Pera glabrata (Schott) Poepp. ex Baill.
Perebea xanthochyma H. Karst.
Periploca graeca L.
Persicaria amphibia (L.) Delarbre
Persicaria dubia (Stein.) Fourr.
Persicaria hydropiper (L.) Delarbre
Persicaria lapathifolia (L.) Delarbre lapathifolia
Petasites albus (L.) Gaertn.
Petasites spurius Miq.
Petrea volubilis L.
Petrorhagia prolifera (L.) P. W. Ball & Heywood
Peucedanum cervaria (L.) Lapeyr.
Peucedanum officinale L.
Peucedanum oreoselinum Moench
Peucedanum ostruthium (L.) W. D. J. Koch
Peucedanum palustre (L.) Moench
Phacelia tanacetifolia Benth.
Phaeanthus ophthalmica J. Sincl.
Phagnalon saxatile (L.) Cass.
Phalaris arundinacea L. arundinacea
Phalaris canariensis L.
Phaseolus vulgaris L.
Phegopteris connectilis (Michx.) Watt
Phillyrea angustifolia L.
Phillyrea latifolia L.
Philodendron cordatum Kunth ex Schott
Phleum alpinum L.
Phleum arenarium L.
Phleum phleoides (L.) H. Karst.
Phleum pratense L.
Phleum rhaeticum (Humphries) Rauschert
Phlox divaricata L.
Phlox speciosa Pursh
Phragmites australis (Cav.) Trin. ex Steud. australis
Phryganocydia corymbosa (Vent.) Bureau ex K. Schum.
Phyllodoce caerulea (L.) Bab.
Physalis heterophylla Nees
Physoplexis comosa (L.) Schur
Phyteuma betonicifolium Vill.
Phyteuma globulariifolium Sternb. & Hoppe
Phyteuma hemisphaericum L.
Phyteuma nigrum F.W. Schmidt
Phyteuma orbiculare L.
Phyteuma ovatum Honck. ovatum
Phyteuma scheuchzeri All. columnae (Gaudin) Bech.
Phyteuma spicatum L.
Phytolacca americana L.
Phytolacca esculenta Van Houtte
Picea abies (L.) H. Karst.
Picea orientalis (L.) Peterm.
Picea sitchensis (Bong.) Carrière
Picramnia latifolia Tul.
Picris echioides L.
Picris hieracioides L.
Pilea involucrata (Sims) Urb.
Pilosella officinarum F.W. Schultz & Sch. Bip.
Pilularia globulifera L.
Pimelodendron griffithianum (J. Mueller-Arg. in Alph. de Candolle) Benth.
Pimpinella alpestris (Spreng.) Spreng.
Pimpinella major (L.) Huds.
Pinguicula alpina L.
Pinguicula vulgaris L.
Pinus cembra L.
Pinus halepensis Mill.
Pinus mugo Turra mugo
Pinus mugo Turra uncinata (Ramond ex A. DC.) Domin
Pinus ponderosa P. Lawson & C. Lawson
Pinus rigida Mill.
Pinus strobus L.
Pinus sylvestris L.
Piper aequale Vahl
Piper arboreum Aubl.
Piper colonense C. DC.
Piper cordulatum C. DC.
Piper multiplinervium C. DC.
Piper perlasense Yunck.
Piper reticulatum L.
Piper schiedeanum Steud.
Piptatherum miliaceum (L.) Coss. miliaceum
Pistacia lentiscus L.
Pistacia terebinthus L.
Pityrocarpa moniliformis (Benth.) Luckow & R. W. Jobson
Plantago alpina L.
Plantago arenaria Waldst. & Kit.
Plantago argyraea E. Morris
Plantago atrata Hoppe
Plantago coronopus L.
Plantago lanceolata L.
Plantago major L.
Plantago media L.
Plantago rugelii Decne.
Platanthera bifolia (L.) Rich.
Platanus hispanica Mill. ex Münchh.
Platycladus orientalis (L.) Franco
Platymiscium pinnatum (Jacq.) Dugand
Platypodium elegans Vogel
Pleonotoma variabilis (Jacq.) Miers
Poa alpina L. alpina
Poa annua L.
Poa bulbosa L.
Poa chaixi Vill.
Poa compressa L.
Poa fendleriana (Steud.) Vasey
Poa glauca Vahl
Poa laxa Haenke laxa
Poa nemoralis L.
Poa palustris L.
Poa pratensis L.
Poa trivialis L.
Podocarpus macrophyllus (Thunb.) Sweet
Pogonophora schomburgkiana Miers ex Benth.
Polygala alpestris Rchb.
Polygala amarella Crantz
Polygala chamaebuxus L.
Polygala glochidata Kunth.
Polygala grandiflora Walter
Polygala nicaeensis W. D. J. Koch carniolica (A. Kern.) Graebn.
Polygala polygama Walter
Polygala serpyllifolia Hose
Polygala vulgaris L.
Polygonatum multiflorum (L.) All.
Polygonatum odoratum (Mill.) Druce
Polygonatum verticillatum (L.) All.
Polygonum affine D. Don
Polygonum amphibium L.
Polygonum aviculare L.
Polygonum bistorta L.
Polygonum douglasii Greene
Polygonum hydropiper L.
Polygonum maritimum L.
Polygonum minus Huds.
Polygonum mite Schrank
Polygonum persicaria L.
Polygonum sagittatum L.
Polygonum scandens L.
Polygonum viviparum L.
Polypodium interjectum Shivas
Polypodium vulgare L.
Polystichum aculeatum (L.) Roth
Polystichum lonchitis (L.) Roth
Popowia pisocarpa (Blume) Endl.
Populus alba L.
Populus canadensis Moench
Populus nigra L.
Populus tremula L.
Populus tremuloides Michx.
Porterandia anisophylla (Jack ex Roxb.) Ridl.
Portulaca grandiflora Hook.
Posoqueria latifolia (Rudge) Schult.
Potamogeton acutifolius Link in Roem. & Schult.
Potamogeton alpinus Balb.
Potamogeton compressus L.
Potamogeton crispus L.
Potamogeton gramineus L.
Potamogeton lucens L.
Potamogeton natans L.
Potamogeton nodosus Poir.
Potamogeton obtusifolius Mert. & W.D.J. Koch
Potamogeton pectinatus L.
Potamogeton perfoliatus L.
Potamogeton polygonifolius Pourr.
Potamogeton pusillus L.
Potamogeton trichoides Cham. & Schltdl.
Potentilla alba L.
Potentilla anglica Laichard.
Potentilla anserina L.
Potentilla argentea L.
Potentilla aurea L.
Potentilla brauniana Hoppe
Potentilla caulescens L.
Potentilla cinerea ex Vill.
Potentilla crantzii (Crantz) Beck ex Fritsch
Potentilla crinita A. Gray
Potentilla erecta (L.) Raeusch.
Potentilla gelida C.A. Mey.
Potentilla heptaphylla L.
Potentilla hippiana Lehm.
Potentilla indica (Jacks.) Th. Wolf
Potentilla intermedia L.
Potentilla nivea L.
Potentilla norvegica L.
Potentilla palustris (L.) Scop.
Potentilla pusilla Host
Potentilla recta L.
Potentilla reptans L.
Potentilla rupestris L.
Potentilla simplex Michx.
Potentilla subviscosa Greene
Potentilla tabernaemontani Asch.
Poulsenia armata (Miq.) Standl.
Pourouma bicolor Mart.
Pouteria bangii (Rusby) T.D. Penn.
Pouteria fossicola Cronquist
Pouteria gardneri (Mart. & Miq.) Baehni
Pouteria glomerata (Miq.) Radlk.
Pouteria reticulata (Engl.) Eyma
Pouteria stipitata Cronquist
Prenanthes purpurea L.
Prestelia eriopus Sch. Bip.
Primula algida Adams
Primula auricula L. ciliata (Moretti) Lüdi
Primula auriculata Lam.
Primula elatior Hill
Primula farinosa L.
Primula glaucescens Moretti
Primula glutinosa Wulfen
Primula hirsuta All.
Primula integrifolia L.
Primula latifolia Lapeyr.
Primula ruprechtii Kusn.
Primula veris L.
Primula vulgaris Huds. vulgaris
Prionostemma aspera (Lam.) Miers
Prioria copaifera Griseb.
Protium confusum (Rose) Pittier
Protium costaricense (Rose) Engl.
Protium heptaphyllum (Aubl.) Marchand
Protium neglectum Swart
Protium panamense (Rose) I.M. Johnst.
Protium tenuifolium (Engl.) Engl.
Prunella grandiflora (L.) Scholler
Prunella vulgaris L.
Prunus avium L. avium
Prunus cerasifera Ehrh.
Prunus cerasus L.
Prunus domestica L.
Prunus laurocerasus L.
Prunus lusitanica L.
Prunus mahaleb L.
Prunus padus L.
Prunus persica (L.) Batsch
Prunus serotina Ehrh.
Prunus spinosa L.
Pseudobombax septenatum (Jacq.) Dugand
Pseudocymopterus montanus (A. Gray) J.M. Coult. & Rose
Pseudognaphalium macounii (Greene) Kartesz
Pseudolysimachion spicatum (L.) Opiz spicatum
Pseudorchis albida (L.) Á. Löve & D. Löve
Pseudovaria macrophylla  (Oliv.) Merr.
Psidium friedrichsthalianum (O. Berg) Nied.
Psidium guineense Sw.
Psychotria acuminata Benth.
Psychotria chagrensis Standl.
Psychotria deflexa DC.
Psychotria graciliflora Benth.
Psychotria grandis Sw.
Psychotria horizontalis Sw.
Psychotria limonensis K. Krause
Psychotria marginata Sw.
Psychotria pittieri Standl.
Psychotria racemosa Rich.
Psychotria tenuifolia Sw.
Pteridium aquilinum (L.) Kuhn
Pteris cretica L.
Pterocarpus rohrii Vahl
Ptychopyxis costata Miq.
Puccinellia distans (Jacq.) Parl.
Puccinellia maritima (Huds.) Parl.
Pueraria lobata (Willd.) Ohwi
Pulicaria vulgaris Gaertn.
Pulmonaria angustifolia L.
Pulmonaria obscura Dumort.
Pulmonaria officinalis L.
Pulsatilla albana (Stev.) Bercht. & J. Presl
Pulsatilla alpina (L.) Delarbre apiifolia (Scop.) Nyman
Pulsatilla alpina (L.) Delarbre austroalpina D. M. Moser
Pulsatilla aurea Juz.
Pulsatilla montana (Hoppe) Rchb. montana
Pulsatilla pratensis (L.) Mill.
Pulsatilla vernalis (L.) Mill.
Pulsatilla vulgaris Mill.
Pycnanthemum tenuifolium Schrad.
Pyrola elliptica Nutt.
Pyrola minor L.
Pyrola rotundifolia L.
Quararibea amazonica Ulbr.
Quassia amara L.
Quercus cerris L.
Quercus coccifera L.
Quercus gambelii Nutt
Quercus ilex L.
Quercus petraea (Matt.) Liebl.
Quercus pubescens Willd.
Quercus pubescens Willd. pubescens
Quercus robur L.
Quercus rubra L.
Quercus suber L.
Quercus virgiliana (Ten.) Ten.
Radiola linoides Roth
Randia armata (Sw.) DC.
Ranunculus aconitifolius L.
Ranunculus acris L. acris
Ranunculus alpestris L.
Ranunculus aquatilis L.
Ranunculus arvensis L.
Ranunculus bulbosus L.
Ranunculus circinatus Sibth.
Ranunculus crassifolius Grossh.
Ranunculus fascicularis Muhl. ex Bigelow
Ranunculus ficaria L.
Ranunculus flammula L.
Ranunculus fluitans Lam.
Ranunculus glacialis L.
Ranunculus hybridus Biria
Ranunculus kuepferi Greuter & Burdet kuepferi
Ranunculus lingua L.
Ranunculus montanus Willd.
Ranunculus oreophilus M. Bieb.
Ranunculus peltatus Schrank
Ranunculus penicillatus Bab.
Ranunculus platanifolius L.
Ranunculus polyanthemos L.
Ranunculus repens L.
Ranunculus reptans L.
Ranunculus sardous Crantz
Ranunculus sceleratus L.
Ranunculus septentrionalis Poir.
Ranunculus serpens Schrank
Ranunculus thora L.
Ranunculus trichophyllus Chaix eradicatus (Laest.) C. D. K. Cook
Ranunculus trichophyllus Chaix trichophyllus
Raphanus raphanistrum L.
Raphanus sativus L.
Ratibida pinnata (Vent.) Barnhart
Rauvolfia littoralis Rusby
Reichardia picroides (L.) Roth
Reseda alba L.
Reseda luteola L.
Retama sphaerocarpa (L.) Boiss.
Reynoutria x bohemica Chrtek & Chrtková
Rhamnus alaternus L. alaternus
Rhamnus cathartica L.
Rhamnus frangula L.
Rhamnus lycioides L.
Rhamnus saxatilis Jacq. saxatilis
Rhinanthus alectorolophus (Scop.) Pollich
Rhinanthus glacialis Personnat glacialis
Rhinanthus minor
Rhodiola rosea L.
Rhododendron caucasicum Pall.
Rhododendron ferrugineum L.
Rhododendron hirsutum L.
Rhododendron ponticum L.
Rhodothamnus chamaecistus (L.) Rchb.
Rhus glabra L.
Rhus typhina L.
Rhynchosia elegans A. Rich.
Rhynchosia pyramidalis (Lam.) Urb
Rhynchospora alba (L.) Vahl
Rhynchospora ciliolata Boeck.
Rhynchospora fusca (L.) W.T. Aiton
Rhynchospora riedeliana C.B. Clarke
Rhynchospora tenuis Willd. ex Link austrobrasiliensis T. Koyama
Rhynchospora terminalis (Nees) Steud.
Ribes nigrum L.
Ribes rubrum L.
Ribes uva-crispa L.
Richterago arenaria (Baker) Roque
Richterago polymorpha (Less.) Cabrera
Richterago polyphylla (Baker) Ferreyra
Rinorea anguifera Kuntze
Rinorea sylvatica (Seem.) Kuntze
Robinia pseudacacia L.
Rorippa palustris (L.) Besser
Rorippa sylvestris (L.) Besser
Rosa agrestis Savi
Rosa arvensis Huds.
Rosa canina L.
Rosa dumalis Bechst.
Rosa elliptica Tausch ex Tratt.
Rosa gallica L.
Rosa jundzillii Besser
Rosa micrantha Borrer
Rosa multiflora Thunb.
Rosa pendulina L.
Rosa rubiginosa L.
Rosa rugosa Thunb.
Rosa woodsii Lindl.
Rosenbergiodendron formosum (Jacq.) Fagerl.
Rosmarinus officinalis L.
Rothmannia macrophylla (Hook. f.) Bremek.
Roupala montana Aubl.
Rourea glabra Kunth
Rubia peregrina L.
Rubia tinctorum L.
Rubus allegheniensis Porter
Rubus bushii L.H. Bailey
Rubus caesius L.
Rubus chamaemorus L.
Rubus corylifolius Sm.
Rubus fruticosus L.
Rubus idaeus L.
Rubus occidentalis L.
Rubus phoenicolasius Maxim.
Rubus praecox Bertol.
Rubus saxatilis L.
Rubus ulmifolius Schott
Rudbeckia hirta L.
Ruellia humilis Nutt.
Rumex acetosa L. acetosa
Rumex acetosella L. acetosella
Rumex alpestris Jacq.
Rumex alpinus L.
Rumex aquaticus L.
Rumex crispus L.
Rumex hydrolapathum Huds.
Rumex maritimus L.
Rumex palustris Sm.
Rumex scutatus L.
Rumex stenophyllus Ledeb.
Rumex thyrsiflorus Fingerh.
Ruppia cirrhosa (Petagna) Grande
Ruppia maritima L.
Ruscus aculeatus L.
Ruta graveolens L.
Sabatia angularis (L.) Pursh
Saccharum officinarum L.
Sacoglottis mattogrossensis Malme
Sagina apetala Ard.
Sagina nodosa (L.) Fenzl
Sagittaria sagittifolia L.
Salix alba L.
Salix appendiculata Vill.
Salix caesia Vill.
Salix caprea L.
Salix cinerea L.
Salix eleagnos Scop. eleagnos
Salix glauca L.
Salix helvetica Vill.
Salix herbacea L.
Salix kazbekensis A.K. Skvortsov
Salix lanata L.
Salix lapponum L.
Salix myrsinifolia Salisb.
Salix myrsinites L.
Salix pentandra L.
Salix purpurea L.
Salix repens L.
Salix reticulata L.
Salix retusa L.
Salix rosmarinifolia L.
Salix starkeana Willd.
Salix triandra L.
Salix waldsteiniana Willd.
Salvia glutinosa L.
Salvia lyrata L.
Salvia nemorosa L.
Salvia officinalis L.
Salvia pratensis L.
Salvia verticillata L.
Salvinia natans (L.) All.
Salzmannia nitida DC.
Sambucus ebulus L.
Sambucus nigra L.
Sambucus racemosa L.
Samolus valerandi L.
Sanguisorba dodecandra Moretti
Sanguisorba minor Scop. minor
Sanguisorba officinalis L.
Santiria apiculata Benn.
Santolina chamaecyparissus L.
Sapium glandulosum (L.) Morong
Saponaria ocymoides L.
Saponaria officinalis L.
Sarracenia purpurea L.
Satureja hortensis L.
Satureja montana L. montana
Saussurea alpina (L.) DC.
Saxifraga aizoides L.
Saxifraga androsacea L.
Saxifraga aphylla Sternb.
Saxifraga caesia L.
Saxifraga cuneifolia L.
Saxifraga exarata Vill.
Saxifraga paniculata Mill.
Saxifraga seguieri Spreng.
Saxifraga stellaris L. engleri P. Fourn.
Saxifraga tridactylites L.
Scabiosa atropurpurea L.
Scabiosa canescens Waldst.
Scabiosa caucasica M. Bieb.
Scabiosa columbaria L. columbaria
Scabiosa ochroleuca L.
Scabiosa rutifolia Vahl
Scandix pecten-veneris L.
Scaphocalyx spathacea Ridl.
"Schefflera morototoni (Aubl.) Maguire, Steyerm. & Frodin"
Scheuchzeria palustris L.
Schizachyrium scoparium (Michx.) Nash
Schizachyrium tenerum Nees
Schizolobium parahyba (Vell.) S.F. Blake
Schoenoplectus lacustris (L.) Palla
Schoenoplectus mucronatus (L.) Palla
Schoenus ferrugineus L.
Schoenus nigricans L.
Scilla autumnalis L.
Scilla bifolia L.
Scilla siberica Haw.
Scirpoides holoschoenus (L.) Soják
Scirpus atrocinctus Fernald
Scirpus cespitosus L.
Scirpus fluitans L.
Scirpus hudsonianus (Michx.) Fernald
Scirpus lacustris L.
Scirpus maritimus L.
Scirpus rubrotinctus Fernald
Scirpus setaceus L.
Scirpus sylvaticus L.
Scleranthus annuus L.
Scleranthus perennis L.
Scleria oligantha Michx.
Scorzonera austriaca Willd.
Scorzonera cana O. Hoffm.
Scorzonera hispanica L.
Scorzonera humilis L.
Scorzonera laciniata L.
Scorzoneroides helvetica (Mérat) Holub
Scrophularia canina L.
Scrophularia lanceolata Pursh
Scrophularia nodosa L.
Scrophularia umbrosa L.
Scrophularia vernalis L.
Scutellaria galericulata L.
Scutellaria hastifolia L.
Scutellaria lateriflora L.
Scutellaria minor Huds.
Scutellaria parvula Michx.
Sebastiania ditassoides (Didr.) Müll. Arg.
Securigera varia (L.) Lassen
Sedum tenellum M. Bieb.
Selaginella selaginoides (L.) P. Beauv. ex Mart. & Schrank
Selinum carvifolia (L.) L.
Senecio alpinus (L.) Scop.
Senecio aquaticus Hill.
Senecio aurantiacus (Hoppe ex Willd.) Less.
Senecio eremophilus Richardson
Senecio germanicus Wallr.
Senecio halleri Dandy
Senecio inaequidens DC.
Senecio incanus L. incanus
Senecio kolenatianus C.A. Mey.
Senecio nemorensis L.
"Senecio ovatus (G. Gaertn., B. Mey. & Scherb.) Willd. alpestris (Gaudin) Herborg"
Senecio paludosus L.
Senecio pauperculus Michx.
Senecio squalidus L.
